"","geo_code","all","light_rail","train","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label.y","avslope"
"300","E02001288",6463,0,0,237,0,0,3113,0,637,2476,0,763.13898,126.139,2417.219,-58.781,3051.9209,-61.079,668.86298,31.863,2459.5391,-16.462,3099.6069,-13.393,1616.021,979.021,2135.708,-340.29099,2525.5601,-587.44,2220.5559,1583.556,1884.746,-591.25403,2195.4541,-917.54602,0.033,-61229,0.02961,-54967,-0.00339,6262,0.03249,-60279,-0.00051,950,-0.04135,76696,-0.07435,137925,0.01239,-23009,-0.02061,38220,0.0044,-8166,0.00117,-2201,-0.00323,5965,0.00403,-7479,-0.00037,687,-0.04575,84852,-0.05015,93018,-0.01882,34889,-0.02322,43055,-14499,-17664,-3165,-14931,-432,-43060,-28561,-63904,-49405,"Wigan 002",197.44632
"301","E02001289",14407,0,0,224,0,0,4637,0,1122,8424,0,1506.182,384.18201,8157.2832,-266.71701,4525.1299,-111.869,1264.0959,142.09599,8296.542,-127.458,4622.4302,-14.57,4498.2969,3376.2971,6014.439,-2409.561,3715.8899,-921.10999,5800.9229,4678.9229,5253.1519,-3170.8479,3202.449,-1434.551,0.00885,-16417,0.01236,-22948,0.00351,-6531,0.01427,-26488,0.00543,-10071,0.07556,-140216,0.06672,-123799,0.23364,-433490,0.22479,-417073,-0.0244,45256,-0.02468,45769,-0.00029,513,-0.02138,39657,0.00302,-5599,-0.00038,679,0.02402,-44577,0.09196,-170641,0.11636,-215897,-29077,-34683,-5606,-29420,-343,-73171,-44094,-102607,-73530,"Wigan 003",199.06859
"302","E02001290",13501,0,0,502,0,0,5710,0,1008,6281,0,1254.431,246.431,6130.1851,-150.815,5621.4502,-88.55,1202.844,194.84399,6125.0928,-155.907,5672.6348,-37.365,3082.0349,2074.0349,5044.4268,-1236.573,4925.645,-784.35498,4509.1919,3501.1919,4361.8579,-1919.142,4240.022,-1469.978,0.02905,-53900,0.02326,-43192,-0.00579,10708,0.03017,-55990,0.00113,-2090,-0.05122,94987,-0.08027,148887,0.0396,-73505,0.01055,-19605,-0.01767,32768,-0.02354,43631,-0.00588,10863,-0.01741,32295,0.00025,-473,-0.07801,144685,-0.06034,111917,-0.03361,62323,-0.01594,29555,-26841,-32649,-5808,-28741,-1900,-76733,-49892,-125378,-98537,"Wigan 004",202.9169
"303","E02001291",14923,0,0,465,0,0,7284,0,548,6626,0,1053.567,505.56699,6391.77,-234.23,7029.9829,-254.017,1141.644,593.64398,6359.438,-266.56201,6981.3701,-302.63,5191.4111,4643.4111,4516.9761,-2109.0239,4904.1558,-2379.844,6327.9878,5779.9878,4001.6721,-2624.3279,4317.9678,-2966.032,-0.0021,3887,-0.00748,13859,-0.00538,9972,-0.00491,9102,-0.00281,5215,-0.06536,121238,-0.06326,117351,0.05387,-99961,0.05597,-103848,-0.00624,11565,-0.01077,19953,-0.00453,8388,-0.00881,16342,-0.00258,4777,-0.05838,108292,-0.05214,96727,0.01414,-26246,0.02038,-37811,-11464,-17510,-6046,-16954,-5490,-70908,-59444,-90594,-79130,"Wigan 005",162.06833
"304","E02001292",29741,0,0,2147,0,0,16049,0,760,10785,0,1650.745,890.745,10433.351,-351.64899,15564.471,-484.52899,1300.4919,540.492,10548.687,-236.314,15767.69,-281.31,9412.2646,8652.2646,7383.8652,-3401.135,11342.575,-4706.4248,12030.091,11270.091,6466.7559,-4318.2441,9865.2764,-6183.7241,-0.04187,77669,-0.06699,124249,-0.02512,46580,-0.04647,86193,-0.0046,8524,-0.31987,593414,-0.278,515745,-0.11956,221797,-0.07769,144128,-0.02989,55446,-0.04778,88603,-0.01789,33157,-0.03347,62088,-0.00358,6642,-0.22924,425278,-0.19935,369832,-0.10847,201203,-0.07857,145757,-20651,-34486,-13835,-26049,-5398,-160583,-139932,-222231,-201580,"Wigan 006",160.57122
"305","E02001293",15616,0,0,574,0,0,6982,0,675,7385,0,1022.066,347.06601,7196.8672,-188.133,6833.3262,-148.674,1176.243,501.24301,7114.853,-270.147,6763.3462,-218.65401,4453.7588,3778.759,5349.7119,-2035.288,5345.981,-1636.019,5958.729,5283.729,4617.8081,-2767.1931,4629.2632,-2352.7371,0.0061,-11318,0.00123,-2320,-0.00487,8998,0.00877,-16286,0.00268,-4968,-0.03498,64853,-0.04107,76171,0.09752,-180972,0.09142,-169654,-0.00887,16441,-0.01365,25280,-0.00478,8839,-0.00845,15667,0.00042,-774,-0.05021,93112,-0.04134,76671,0.02573,-47777,0.0346,-64218,-16597,-22872,-6275,-22829,-6232,-78690,-62093,-119007,-102410,"Wigan 007",136.68389
"306","E02001294",41986,0,0,11309,0,0,20050,0,745,9882,0,2079.2229,1334.224,9525.6836,-356.31601,19404.393,-645.60699,1416.272,671.27197,9706.665,-175.33501,19719.441,-330.55801,14391.116,13646.116,6348.855,-3533.145,13493.616,-6556.3838,17655.188,16910.188,5640.2021,-4241.7979,11897.804,-8152.1968,-0.05791,107428,-0.12801,237452,-0.0701,130024,-0.08045,149237,-0.02254,41809,-0.92187,1710317,-0.86396,1602889,-0.64234,1191716,-0.58443,1084288,-0.03967,73588,-0.08677,160946,-0.0471,87358,-0.05486,101767,-0.01519,28179,-0.62018,1150590,-0.58051,1077002,-0.44734,829925,-0.40767,756337,-17893,-38386,-20493,-27133,-9240,-233921,-216028,-306219,-288326,"Wigan 008",118.31717
"307","E02001295",10832,0,0,721,0,0,5789,0,280,4042,0,679.05798,399.05801,3894.9919,-147.008,5556.4141,-232.586,729.578,449.578,3886.394,-155.60699,5509.123,-279.87701,4036.219,3756.219,2558.0991,-1483.901,3724.387,-2064.613,4797.3491,4517.3491,2268.2739,-1773.726,3321.094,-2467.906,-0.01315,24389,-0.02291,42466,-0.00976,18077,-0.02011,37288,-0.00695,12899,-0.10044,186316,-0.08729,161927,-0.00899,16642,0.00417,-7747,-0.01011,18751,-0.01726,31984,-0.00714,13233,-0.01521,28214,-0.0051,9463,-0.07648,141858,-0.06637,123107,-0.0205,37997,-0.01038,19246,-7059,-13161,-6102,-13568,-6509,-62917,-55858,-79664,-72605,"Wigan 009",98.25612
"308","E02001296",23602,0,0,1085,0,0,10698,0,605,11214,0,1339.196,734.19598,10839.823,-374.177,10374.701,-323.29901,1808.345,1203.345,10663.981,-550.01898,10138.807,-559.19299,8197.5479,7592.5479,7442.7578,-3771.241,7266.8711,-3431.1289,10068.667,9463.667,6580.7622,-4633.2378,6339.104,-4358.896,-0.02356,43703,-0.03124,57936,-0.00768,14233,-0.03469,64352,-0.01113,20649,-0.10435,193576,-0.08079,149873,0.10094,-187294,0.1245,-230997,-0.01752,32486,-0.02425,44955,-0.00673,12469,-0.0268,49712,-0.00928,17226,-0.09223,171087,-0.07471,138601,0.03296,-61168,0.05047,-93654,-15340,-24651,-9311,-30431,-15091,-114860,-99520,-149039,-133699,"Wigan 010",161.47684
"309","E02001297",13386,0,0,588,0,0,6232,0,428,6138,0,783.737,355.737,5963.1738,-174.826,6067.3198,-164.67999,867.91699,439.91699,5928.48,-209.52,6017.8091,-214.192,4278.5449,3850.5449,4268.958,-1869.042,4440.1812,-1791.819,5575.5151,5147.5151,3668.136,-2469.864,3802.113,-2429.887,-0.00871,16158,-0.01291,23939,-0.0042,7781,-0.01192,22119,-0.00321,5961,-0.05105,94698,-0.04234,78540,0.08948,-166036,0.0982,-182194,-0.01025,19009,-0.01431,26523,-0.00406,7514,-0.01336,24774,-0.00311,5765,-0.05243,97252,-0.04218,78243,0.03007,-55812,0.04032,-74821,-11797,-17463,-5666,-18881,-7084,-72152,-60355,-98388,-86591,"Wigan 011",178.58476
"310","E02001298",24299,0,0,933,0,0,12518,0,737,10111,0,1645.803,908.80298,9714.4404,-396.55899,12036.804,-481.19699,1193.9611,456.961,9886.8652,-224.13499,12307.188,-210.811,9277.3213,8540.3213,6314.144,-3796.856,8091.2461,-4426.7539,10643.908,9906.9082,5752.0142,-4358.9858,7356.6899,-5161.3101,-0.01545,28651,-0.02401,44512,-0.00856,15861,-0.01496,27747,0.00049,-904,-0.08488,157452,-0.06943,128801,0.10393,-192831,0.11937,-221482,-0.01379,25574,-0.02125,39400,-0.00746,13826,-0.01435,26616,-0.00056,1042,-0.08073,149759,-0.06695,124185,0.03517,-65266,0.04896,-90840,-15522,-25458,-9936,-19934,-4412,-109286,-93764,-136184,-120662,"Wigan 012",93.59553
"311","E02001299",22790,0,0,835,0,0,11042,0,849,10064,0,1560.791,711.79102,9670.124,-393.87601,10746.916,-295.08401,1279.3979,430.39801,9794.9727,-269.02701,10888.738,-153.261,7514.9448,6665.9448,6474.0771,-3589.9231,8182.4482,-2859.552,9210.1123,8361.1123,5904.2871,-4159.7129,7131.8271,-3910.1731,-0.04937,91591,-0.07062,130981,-0.02125,39390,-0.04969,92171,-0.00031,580,-0.2685,498119,-0.21913,406528,-0.1198,222227,-0.07043,130636,-0.03558,65992,-0.05112,94805,-0.01555,28813,-0.03668,68043,-0.0011,2051,-0.19769,366732,-0.16211,300740,-0.10944,203000,-0.07386,137008,-26353,-39711,-13358,-31253,-4900,-154894,-128541,-221425,-195072,"Wigan 013",106.26344
"312","E02001300",15021,0,0,906,0,0,6622,0,352,7141,0,808.37903,456.379,6906.6372,-234.36301,6427.8311,-194.16901,2267.564,1915.5649,5988.873,-1152.127,5937.3828,-684.617,5255.5918,4903.5918,4690.8179,-2450.1819,4481.021,-2140.979,6462.2012,6110.2012,4130.5459,-3010.4541,3909.582,-2712.418,-0.01363,25280,-0.01695,31418,-0.00332,6138,-0.00902,16731,0.00461,-8549,-0.04353,80742,-0.0299,55462,0.08718,-161771,0.10081,-187051,-0.01174,21767,-0.01517,28111,-0.00343,6344,-0.01067,19777,0.00107,-1990,-0.04652,86279,-0.03478,64512,0.03217,-59709,0.04391,-81476,-9427,-14634,-5207,-17730,-8303,-65285,-55858,-85208,-75781,"Wigan 014",178.02687
"313","E02001301",32985,0,0,2544,0,0,18090,0,765,11586,0,1938.811,1173.811,11120.007,-465.99399,17473.857,-616.14203,1374.49,609.48999,11302.389,-283.61099,17797.367,-292.63199,12682.501,11917.501,7086.5869,-4499.4131,11672.359,-6417.6401,14784.241,14019.241,6420.7471,-5165.2529,10384.322,-7705.6782,-0.03287,60963,-0.06464,119894,-0.03177,58931,-0.03858,71566,-0.00572,10603,-0.42902,795932,-0.39615,734969,-0.13006,241277,-0.0972,180314,-0.02651,49165,-0.04964,92063,-0.02314,42898,-0.03132,58089,-0.00481,8924,-0.31346,581535,-0.28696,532370,-0.12895,239209,-0.10244,190044,-21182,-40122,-18940,-29379,-8197,-222564,-201382,-278756,-257574,"Wigan 015",135.81791
"314","E02001302",10327,0,0,715,0,0,5174,0,394,4044,0,709.341,315.341,3886.9771,-157.02299,5029.7241,-144.276,671.552,277.552,3870.98,-173.02,5077.4761,-96.524,3363.3921,2969.3921,2589.8569,-1454.1429,3785.29,-1388.71,4168.1431,3774.1431,2323.8101,-1720.1899,3299.9771,-1874.0229,-0.02679,49678,-0.03809,70609,-0.0113,20931,-0.02504,46424,0.00175,-3254,-0.13292,246557,-0.10613,196879,-0.05839,108277,-0.0316,58599,-0.0192,35599,-0.02723,50467,-0.00803,14868,-0.01877,34799,0.00043,-800,-0.09816,182068,-0.07896,146469,-0.05479,101609,-0.03559,66010,-13637,-20260,-6623,-16633,-2996,-76637,-63000,-106937,-93300,"Wigan 016",90.75829
"315","E02001303",12016,0,0,1943,0,0,5238,0,350,4485,0,645.28699,295.28699,4347.3198,-137.67999,5114.4082,-123.592,561.66199,211.662,4353.5078,-131.492,5172.3208,-65.679,3598.9431,3248.9431,2897.4231,-1587.577,3932.187,-1305.813,4667.5532,4317.5532,2552.083,-1932.917,3398.866,-1839.134,-0.02378,44106,-0.03823,70860,-0.01444,26754,-0.02396,44434,-0.00018,328,-0.1634,303106,-0.13962,259000,-0.08691,161187,-0.06313,117081,-0.01707,31651,-0.02716,50335,-0.0101,18684,-0.0177,32826,-0.00064,1175,-0.11894,220618,-0.10188,188967,-0.07469,138522,-0.05763,106871,-10954,-17267,-6313,-13350,-2396,-75297,-64343,-109377,-98423,"Wigan 017",114.23
"316","E02001304",18749,0,0,1038,0,0,6653,0,602,10456,0,1105.062,503.06201,10109.344,-346.65601,6517.7441,-135.256,1408.259,806.25897,9981.2734,-474.72601,6344.0898,-308.91,5361.437,4759.437,7354.917,-3101.083,5224.5332,-1428.467,7267.3901,6665.3901,6344.042,-4111.958,4448.875,-2204.125,-0.04907,91035,-0.05359,99390,-0.00452,8355,-0.05264,97658,-0.00357,6623,-0.10786,200076,-0.05878,109041,0.03611,-67022,0.08518,-158057,-0.03364,62407,-0.03811,70671,-0.00447,8264,-0.038,70501,-0.00436,8094,-0.0889,164907,-0.05526,102500,-0.0046,8504,0.02904,-53903,-24318,-31074,-6756,-37467,-13149,-93922,-69604,-138224,-113906,"Wigan 018",205.57039
"317","E02001305",15875,0,0,915,0,0,7712,0,700,6548,0,1176.535,476.535,6311.6958,-236.304,7494.3008,-217.69901,1059.588,359.58801,6364.9458,-183.054,7549.8989,-162.101,5471.168,4771.168,4209.9902,-2338.01,5501.7642,-2210.2361,6684.1328,5984.1328,3760.761,-2787.239,4812.853,-2899.147,-0.01558,28892,-0.02864,53099,-0.01307,24207,-0.01911,35448,-0.00353,6556,-0.15034,278882,-0.13476,249990,0.00142,-2677,0.017,-31569,-0.01606,29787,-0.02622,48607,-0.01016,18820,-0.01935,35887,-0.00329,6100,-0.12266,227533,-0.1066,197746,-0.03232,59935,-0.01627,30148,-18391,-28207,-9816,-24513,-6122,-115718,-97327,-157131,-138740,"Wigan 019",96.82479
"318","E02001306",14008,0,0,574,0,0,5413,0,536,7485,0,1111.73,575.72998,7142.4839,-342.51599,5202.3989,-210.601,739.63898,203.63901,7336.0669,-148.933,5360.729,-52.27,5397.4121,4861.4121,4693.418,-2791.582,3558.0339,-1854.9659,6249.8408,5713.8408,4277.397,-3207.603,3159.3611,-2253.6389,-0.00973,18054,-0.01145,21233,-0.00172,3179,-0.00796,14758,0.00178,-3296,-0.03653,67758,-0.0268,49704,0.08968,-166394,0.09941,-184448,-0.00865,16043,-0.01127,20887,-0.00262,4844,-0.00782,14497,0.00083,-1546,-0.04097,75991,-0.03232,59948,0.03664,-68003,0.04529,-84046,-10689,-16908,-6219,-11648,-959,-67766,-57077,-84129,-73440,"Wigan 020",131.72169
"319","E02001307",24320,0,0,717,0,0,13125,0,453,10025,0,1144.493,691.49298,9717.5723,-307.42801,12762.218,-362.78299,795.53302,342.53299,9842.3027,-182.69701,12968.992,-156.008,7989.5981,7536.5981,6726.0449,-3298.9551,9125.8389,-3999.1609,10130.439,9677.4395,5859.7061,-4165.2939,7915.98,-5209.02,-0.03205,59456,-0.04975,92275,-0.0177,32819,-0.03142,58289,0.00063,-1167,-0.2257,418709,-0.19364,359253,0.02252,-41803,0.05457,-101259,-0.02326,43140,-0.03659,67841,-0.01333,24701,-0.02358,43729,-0.00032,589,-0.17343,321735,-0.15017,278595,-0.02354,43639,-0.00028,499,-15816,-28610,-12794,-19762,-3946,-156829,-141013,-211083,-195267,"Wigan 021",186.24395
"320","E02001308",14335,0,0,2151,0,0,5570,0,466,6148,0,849.42401,383.42401,5931.3579,-216.642,5440.626,-129.37399,1817.349,1351.349,5086.0542,-1061.946,5342.916,-227.08501,4225.877,3759.877,4069.198,-2078.802,4266.3081,-1303.692,5505.3872,5039.3872,3591.6931,-2556.3069,3672.783,-1897.217,-0.02273,42158,-0.03441,63785,-0.01168,21627,-0.01112,20609,0.01161,-21549,-0.14272,264739,-0.11999,222581,-0.05849,108459,-0.03576,66301,-0.01744,32349,-0.02602,48219,-0.00858,15870,-0.01184,21951,0.0056,-10398,-0.10771,199775,-0.09027,167426,-0.05918,109735,-0.04174,77386,-12619,-18961,-6342,-17055,-4436,-75763,-63144,-112776,-100157,"Wigan 022",114.01525
"321","E02001309",19387,0,0,1062,0,0,8918,0,468,8939,0,1030.036,562.03601,8626.8623,-312.138,8692.2402,-225.75999,926.05402,458.05399,8681.6553,-257.345,8740.3838,-177.616,6400.3232,5932.3232,5723.2129,-3215.7871,6464.5752,-2453.425,7983.897,7515.897,5096.1768,-3842.823,5600.8652,-3317.135,-0.02167,40189,-0.03349,62088,-0.01182,21899,-0.02234,41430,-0.00067,1241,-0.13959,258936,-0.11792,218747,0.02632,-48865,0.04798,-89054,-0.01655,30694,-0.02587,47953,-0.00933,17259,-0.01804,33459,-0.00149,2765,-0.11533,213935,-0.09879,183241,-0.01613,29878,0.00042,-816,-13162,-23116,-9954,-19053,-5891,-120166,-107004,-170947,-157785,"Wigan 023",111.70782
"322","E02001310",13388,0,0,333,0,0,6664,0,442,5949,0,907.34497,465.345,5695.4209,-253.57899,6462.8979,-201.10201,891.82098,449.82199,5585.4141,-363.586,6586.2588,-77.741,4987.6719,4545.6719,3544.1021,-2404.8979,4622.188,-2041.811,5849.0659,5407.0659,3269.126,-2679.874,4056.9651,-2607.0349,-0.0216,40076,-0.03459,64145,-0.01299,24069,-0.01475,27356,0.00686,-12720,-0.15655,290415,-0.13495,250339,-0.02445,45323,-0.00284,5247,-0.01548,28717,-0.02502,46389,-0.00954,17672,-0.01199,22245,0.00349,-6472,-0.11782,218565,-0.10234,189848,-0.03622,67166,-0.02074,38449,-13101,-22604,-9503,-15250,-2149,-109176,-96075,-144323,-131222,"Wigan 024",86.77617
"323","E02001311",16400,0,0,1116,0,0,6528,0,570,8186,0,1001.339,431.33899,7929.7432,-256.25699,6374.4639,-153.536,810.73901,240.739,8007.665,-178.33501,6475.4531,-52.547,5054.1328,4484.1328,5458.4092,-2727.592,4985.9502,-1542.05,6511.3579,5941.3579,4786.0098,-3399.99,4308.7241,-2219.2759,-0.03029,56187,-0.03741,69352,-0.00712,13165,-0.02583,47918,0.00446,-8269,-0.05899,109380,-0.0287,53193,0.09532,-176903,0.12561,-233090,-0.02578,47810,-0.03214,59557,-0.00636,11747,-0.02377,44082,0.00201,-3728,-0.06575,121915,-0.03997,74105,0.02408,-44740,0.04986,-92550,-18857,-26496,-7639,-20780,-1923,-91828,-72971,-134488,-115631,"Wigan 025",103.76649
"324","E02001312",16683,0,0,622,0,0,6305,0,1680,8076,0,2157.0659,477.06601,7778.6602,-297.341,6141.8198,-163.179,2048.8301,368.82999,7796.5571,-279.44299,6225.165,-79.836,5122.5098,3442.51,5894.0781,-2181.9221,5133.666,-1171.335,6512.7231,4832.7231,5221.0498,-2854.95,4481.4399,-1823.5601,0.0175,-32477,0.01892,-35140,0.00142,-2663,0.02885,-53533,0.01135,-21056,0.03268,-60660,0.01518,-28183,0.27264,-505852,0.25514,-473375,-0.03968,73604,-0.04602,85351,-0.00635,11747,-0.03867,71727,0.00101,-1877,-0.06947,128852,-0.02979,55248,0.04718,-87563,0.08686,-161167,-48640,-58839,-10199,-52832,-4192,-116343,-67703,-164970,-116330,"Wigan 026",97.88937
"325","E02001313",21913,0,0,904,0,0,10044,0,1048,9917,0,1783.605,735.60498,9529.1631,-387.83701,9725.3535,-318.646,1826.9821,778.98199,9430.3408,-486.66,9768.5791,-275.42099,7851.7251,6803.7251,6305.814,-3611.186,7115.1401,-2928.8601,9419.1572,8371.1572,5662.1802,-4254.8198,6264.5742,-3779.426,-0.00662,12270,-0.01398,25906,-0.00736,13636,0.01353,-25114,0.02015,-37384,-0.06025,111752,-0.05363,99482,0.18547,-344128,0.19209,-356398,-0.01741,32296,-0.02583,47889,-0.00842,15593,-0.01085,20119,0.00656,-12177,-0.08814,163495,-0.07073,131199,0.05767,-107031,0.07508,-139327,-27493,-40460,-12967,-40127,-12634,-146013,-118520,-198363,-170870,"Wigan 027",72.4402
"326","E02001314",10342,0,0,631,0,0,6181,0,293,3237,0,612.56799,319.56799,3089.4629,-147.537,6023.769,-157.231,405.711,112.711,3189.811,-47.189,6123.1509,-57.849,3088.29,2795.29,2052.9641,-1184.036,4703.3579,-1477.642,3936.2061,3643.2061,1835.853,-1401.147,4120.2158,-2060.7839,-0.02446,45361,-0.041,76003,-0.01654,30642,-0.02869,53217,-0.00423,7856,-0.20683,383678,-0.18238,338317,-0.1486,275646,-0.12415,230285,-0.01886,34985,-0.03044,56405,-0.01157,21420,-0.02177,40375,-0.00291,5390,-0.14549,269871,-0.12663,234886,-0.11218,208073,-0.09332,173088,-12390,-20724,-8334,-15024,-2634,-91239,-78849,-135030,-122640,"Wigan 028",49.55739
"327","E02001315",23798,0,0,1249,0,0,10149,0,1661,10739,0,2413.4231,752.42297,10300.654,-438.34601,9868.6328,-280.367,1933.39,272.39001,10538.725,-200.27499,10083.654,-65.345,7880.8789,6219.8789,7210.1011,-3528.8989,7725.5249,-2423.4751,9600.6689,7939.6689,6542.2681,-4196.7319,6779.792,-3369.208,0.0196,-36380,0.00909,-16936,-0.01051,19444,0.02404,-44602,0.00443,-8222,-0.10476,194304,-0.12436,230684,0.0988,-183351,0.07919,-146971,-0.04624,85774,-0.05897,109334,-0.01273,23560,-0.04398,81581,0.00226,-4193,-0.1607,298072,-0.11446,212298,-0.04309,79895,0.00314,-5879,-43287,-57544,-14257,-44663,-1376,-163976,-120689,-228119,-184832,"Wigan 029",44.76593
"328","E02001316",23922,0,0,2197,0,0,15645,0,614,5466,0,1547.584,933.58398,5176.0068,-289.99301,15081.43,-563.57001,1308.406,694.40503,5157.8838,-308.116,15307.408,-337.591,8483.1279,7869.1279,3259.8279,-2206.1721,10672.042,-4972.958,9992.627,9378.627,3039.436,-2426.564,9529.7607,-6115.2388,-0.04211,78116,-0.08857,164266,-0.04646,86150,-0.04488,83241,-0.00276,5125,-0.58312,1081814,-0.54101,1003698,-0.43747,811601,-0.39536,733485,-0.03224,59794,-0.064,118678,-0.03176,58884,-0.03487,64681,-0.00264,4887,-0.39741,737272,-0.36518,677478,-0.31047,575966,-0.27823,516172,-20697,-40223,-19526,-26322,-5625,-209258,-188561,-283540,-262843,"Wigan 030",63.8334
"329","E02001317",22760,0,0,1731,0,0,11225,0,1038,8766,0,1871.819,833.81897,8365.1221,-400.87799,10849.119,-375.88101,1339.462,301.46201,8592.2285,-173.771,11114.773,-110.226,8264.6367,7226.6372,5383.4082,-3382.592,7877.4502,-3347.55,9590.9658,8552.9658,4997.6572,-3768.343,7045.9858,-4179.0142,-0.01682,31202,-0.03715,68870,-0.02032,37668,-0.01492,27663,0.00191,-3539,-0.24092,446934,-0.22409,415732,-0.03518,65234,-0.01836,34032,-0.02809,52108,-0.0447,82881,-0.01661,30773,-0.02745,50915,0.00064,-1193,-0.19987,370779,-0.17178,318671,-0.08223,152509,-0.05413,100401,-29058,-44286,-15228,-31331,-2273,-169053,-139995,-229426,-200368,"Wigan 031",66.69873
"330","E02001318",13919,0,0,301,0,0,4131,0,510,8977,0,973.06598,463.06601,8630.7949,-346.20499,4023.0381,-107.962,812.07202,302.07199,8714.7002,-262.29999,4095.0049,-35.995,4742.249,4232.249,5856.1621,-3120.8379,3105.978,-1025.022,5741.3398,5231.3398,5287.3569,-3689.6431,2702.8201,-1428.1801,-0.00408,7558,-0.00274,5057,0.00133,-2501,0.00062,-1150,0.00469,-8708,0.02289,-42491,0.02697,-50049,0.13978,-259363,0.14386,-266921,-0.00778,14430,-0.00855,15831,-0.00077,1401,-0.00523,9703,0.00255,-4727,-0.00718,13287,6e-04,-1143,0.06092,-113044,0.0687,-127474,-11355,-16356,-5001,-11960,-605,-57961,-46606,-83284,-71929,"Wigan 032",120.54285
"331","E02001319",12856,0,0,981,0,0,5397,0,823,5655,0,1252.176,429.17599,5428.8232,-226.177,5229.479,-167.521,1402.906,579.90601,5369.0688,-285.931,5162.0479,-234.951,4569.1392,3746.1389,3741.5381,-1913.462,3877.062,-1519.938,5465.939,4642.939,3370.0239,-2284.9761,3421.3459,-1975.6541,0.01767,-32788,0.01294,-24043,-0.00473,8745,0.01835,-34054,0.00068,-1266,-0.04811,89220,-0.06578,122008,0.08847,-164176,0.0708,-131388,0.00098,-1822,-0.00419,7738,-0.00517,9560,4e-04,-755,-0.00057,1067,-0.05973,110782,-0.06071,112604,0.02023,-37556,0.01925,-35734,-16616,-23690,-7074,-21329,-4713,-80879,-64263,-111017,-94401,"Wigan 033",77.71558
"332","E02001320",8356,0,0,705,0,0,4035,0,526,3090,0,816.47803,290.478,2953.6589,-136.341,3903.9441,-131.056,639.27399,113.274,3025.6731,-64.327,3992.6741,-42.326,3054.5759,2528.5759,1946.51,-1143.49,2854.6509,-1180.349,3567.8879,3041.8879,1783.462,-1306.538,2551.2681,-1483.7321,-0.01089,20190,-0.01778,32938,-0.00689,12748,-0.01013,18789,0.00076,-1401,-0.08345,154784,-0.07256,134594,0.00044,-866,0.01133,-21056,-0.01554,28826,-0.02166,40145,-0.00612,11319,-0.01528,28341,0.00026,-485,-0.07452,138214,-0.05897,109388,-0.02697,50001,-0.01143,21175,-16204,-22022,-5818,-17080,-876,-66386,-50182,-88536,-72332,"Wigan 034",55.60921
"333","E02001321",16169,0,0,663,0,0,4779,0,786,9941,0,1328.408,542.40802,9541.0547,-399.94501,4656.8511,-122.149,1053.078,267.078,9717.6387,-223.362,4743.416,-35.585,5603.436,4817.436,6398.2432,-3542.7571,3688.5669,-1090.433,6663.9941,5877.9941,5809.9888,-4131.0112,3270.5471,-1508.453,0.00536,-9943,0.00922,-17141,0.00386,-7198,0.01233,-22875,0.00697,-12932,0.06177,-114643,0.05641,-104700,0.19458,-361042,0.18922,-351099,-0.0051,9458,-0.00459,8481,0.00051,-977,-0.00129,2391,0.00381,-7067,0.01111,-20647,0.01621,-30105,0.08988,-166803,0.09499,-176261,-17915,-23940,-6025,-18602,-687,-69846,-51931,-101104,-83189,"Wigan 035",107.04158
