"","id","msoa1","msoa2","all","light_rail","bus","taxi","motorbike","car_driver","car_passenger","bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","avslope_q","clc"
"99299","E02003775 E02003779","E02003775","E02003779",176,0,18,1,6,121,27,3,0,0,12.56,9.56,0,-6.68,3,0,0,0,48.18,45.18,0,-31.69,64.44,61.44,0,-43.05,-0.00469,8704,-0.00357,6626,-0.00112,2078,0,0,-0.01782,33054,-0.0167,30976,-0.01561,28957,-0.01449,26879,-3679,-2843,-836,0,-14327,-13491,-19162,-18326,0,7.19333,"South Cambridgeshire 001","South Cambridgeshire 005",8.363,8.372,3772,3810,1.16261,1.00108,34.67655,0.57334,1.70455
"99300","E02003775 E02003780","E02003775","E02003780",130,0,1,0,4,105,7,12,1,0,18.21,6.21,0.95,-5.53,14.83,2.83,1,-2.54,29.8,17.8,0.85,-15.84,42.12,30.12,0.75,-26.8,-0.00785,14565,-0.00268,4966,-0.00632,11729,-0.00115,2130,-0.01276,23678,-0.00759,14079,-0.01333,24720,-0.00815,15121,-8026,-2737,-6545,-1256,-13136,-7847,-18565,-13276,0,8.17982,"South Cambridgeshire 001","South Cambridgeshire 006",9.721,9.719,3900,3994,1.18841,0.99979,21.60272,0.50417,9.23077
"99301","E02003775 E02003781","E02003775","E02003781",200,0,3,0,2,175,8,9,2,0,14.42,5.42,1.95,-4.96,11.93,2.93,2,-2.71,21.69,12.69,1.78,-11.55,40.04,31.04,1.6,-28.37,-0.0089,16513,-0.00333,6176,-0.00727,13478,-0.00169,3141,-0.01304,24190,-0.00747,13853,-0.01752,32504,-0.01195,22167,-9376,-3500,-7786,-1910,-14025,-8149,-25887,-20011,1,10.77177,"South Cambridgeshire 001","South Cambridgeshire 007",13.864,13.858,5414,5524,1.28707,0.99957,31.73687,0.49791,4.5
"99302","E02003775 E02003783","E02003775","E02003783",42,0,2,0,0,32,0,5,3,0,6.51,1.51,2.88,-1.31,8.71,3.71,2.65,-3.13,6.92,1.92,2.82,-1.62,10.95,5.95,2.49,-5.1,-0.00313,5807,-0.00072,1340,-0.00405,7516,-0.00164,3049,-0.00328,6077,-0.00087,1610,-0.00411,7622,-0.0017,3155,-3325,-763,-4398,-1836,-3510,-948,-5551,-2989,0,9.53595,"South Cambridgeshire 001","South Cambridgeshire 009",11.518,11.513,4794,4910,1.20785,0.99957,30.38722,0.55589,11.90476
"99303","E02003775 E02003784","E02003775","E02003784",30,0,1,0,0,28,1,0,0,0,0.47,0.47,0,-0.44,0,0,0,0,1.45,1.45,0,-1.36,3.67,3.67,0,-3.43,-0.00031,570,-0.00031,570,0,0,0,0,-0.00099,1831,-0.00099,1831,-0.00187,3473,-0.00187,3473,-403,-403,0,0,-1247,-1247,-3153,-3153,0,12.78779,"South Cambridgeshire 001","South Cambridgeshire 010",18.452,18.449,8426,8830,1.44294,0.99984,51.48493,1.04613,0
"99304","E02003775 E02003785","E02003775","E02003785",43,0,0,0,0,37,4,1,1,0,1.58,0.58,0.99,-0.52,2.47,1.47,0.96,-1.34,1.43,0.43,0.99,-0.35,4.19,3.19,0.93,-2.79,-0.00102,1888,-0.00038,696,-0.00152,2826,-0.00088,1634,-0.00093,1733,-0.00029,541,-0.00243,4500,-0.00178,3308,-1557,-561,-2457,-1461,-1380,-384,-4028,-3032,0,17.49526,"South Cambridgeshire 001","South Cambridgeshire 011",21.373,21.228,9036,9086,1.22164,0.99322,36.96252,0.67364,2.32558
"99305","E02003775 E02003786","E02003775","E02003786",39,0,3,0,2,31,3,0,0,0,0.51,0.51,0,-0.4,0,0,0,0,1.11,1.11,0,-0.88,3.51,3.51,0,-2.79,-0.00033,616,-0.00033,616,0,0,0,0,-0.00076,1403,-0.00076,1403,-0.00215,3979,-0.00215,3979,-468,-468,0,0,-1030,-1030,-3252,-3252,0,18.91886,"South Cambridgeshire 001","South Cambridgeshire 012",23.196,23.018,9246,9618,1.22608,0.99233,27.15986,0.75159,0
"99308","E02003775 E02006873","E02003775","E02006873",44,0,0,0,1,40,1,1,1,0,1.61,0.61,0.99,-0.57,3.36,2.36,0.93,-2.23,1.66,0.66,0.99,-0.6,4.63,3.63,0.92,-3.36,-0.00104,1923,-0.00039,731,-0.00206,3826,-0.00142,2634,-0.00109,2016,-0.00044,824,-0.00255,4731,-0.00191,3539,-1554,-580,-3277,-2303,-1570,-596,-4381,-3407,0,13.4087,"South Cambridgeshire 001","South Cambridgeshire 020",20.286,20.493,8458,9026,1.5129,1.0102,46.83033,0.99546,2.27273
"99309","E02003775 E02006874","E02003775","E02006874",44,0,0,0,0,42,1,1,0,0,1.64,0.64,0,-0.63,2.8,1.8,0,-1.8,2.24,1.24,0,-1.2,4.87,3.87,0,-3.76,-0.00108,1994,-0.00042,780,-0.00176,3258,-0.0011,2044,-0.0015,2778,-0.00084,1564,-0.00277,5141,-0.00212,3927,-1605,-619,-2761,-1775,-2168,-1182,-4698,-3712,0,13.28767,"South Cambridgeshire 001","South Cambridgeshire 021",19.388,19.388,8390,8606,1.4591,1,54.15721,0.99546,2.27273
"99310","E02003776 E02003777","E02003776","E02003777",103,0,0,0,3,88,2,7,3,0,13.27,6.27,2.8,-5.74,11.81,4.81,2.85,-4.41,31.95,24.95,2.29,-22.92,40.77,33.77,2.01,-31.01,-0.00428,7944,-0.00204,3792,-0.00371,6873,-0.00147,2721,-0.01031,19126,-0.00807,14974,-0.00904,16768,-0.0068,12616,-4679,-2224,-4162,-1707,-11336,-8881,-14468,-12013,0,5.58217,"South Cambridgeshire 002","South Cambridgeshire 003",7.613,7.137,3206,3186,1.36381,0.93748,30.21148,0.65854,6.79612
"99311","E02003776 E02003778","E02003776","E02003778",105,0,1,0,0,87,6,10,0,0,17.01,7.01,0,-6.43,14.09,4.09,0,-3.67,35.44,25.44,0,-23.19,43.63,33.63,0,-30.7,-0.00552,10239,-0.00227,4217,-0.00448,8318,-0.00124,2296,-0.0114,21151,-0.00816,15129,-0.01013,18785,-0.00688,12763,-5819,-2375,-4798,-1354,-12007,-8563,-14783,-11339,1,4.96316,"South Cambridgeshire 002","South Cambridgeshire 004",7.284,6.966,2722,2686,1.46761,0.95634,17.84734,0.37324,9.52381
"99312","E02003776 E02003779","E02003776","E02003779",78,1,2,0,0,65,6,3,1,0,5.54,2.54,0.97,-2.2,4.93,1.93,1,-1.66,12.04,9.04,0.85,-7.85,20.22,17.22,0.74,-14.94,-0.0027,5003,-0.00123,2281,-0.00235,4358,-0.00088,1636,-0.00566,10494,-0.00419,7772,-0.00667,12374,-0.0052,9652,-2665,-1227,-2362,-924,-5815,-4377,-9767,-8329,1,8.20149,"South Cambridgeshire 002","South Cambridgeshire 005",10.954,10.954,4798,4888,1.33561,1,76.68432,1.0042,3.84615
"99313","E02003776 E02003780","E02003776","E02003780",206,0,14,0,2,148,21,17,4,0,33.49,16.49,3.65,-12.92,23.78,6.78,3.89,-5.18,87.37,70.37,2.52,-55.05,99.54,82.54,2.27,-64.59,-0.00705,13073,-0.00347,6444,-0.00492,9128,-0.00135,2499,-0.01856,34426,-0.01498,27797,-0.01594,29571,-0.01237,22942,-6583,-3231,-4644,-1292,-17125,-13773,-19511,-16159,0,4.51312,"South Cambridgeshire 002","South Cambridgeshire 006",4.911,4.892,2060,2044,1.08816,0.99613,36.65241,0.42927,8.25243
"99314","E02003776 E02003781","E02003776","E02003781",230,0,1,0,7,188,15,17,2,0,31.12,14.12,1.87,-12.46,24.56,7.56,1.96,-6.6,72.36,55.36,1.43,-48.97,92.01,75.01,1.25,-66.3,-0.01027,19054,-0.00465,8623,-0.00796,14767,-0.00234,4336,-0.02361,43794,-0.01798,33363,-0.02106,39062,-0.01543,28631,-10362,-4727,-8140,-2505,-24222,-18587,-30798,-25163,0,5.66544,"South Cambridgeshire 002","South Cambridgeshire 007",7.458,7.458,2888,2928,1.3164,1,33.52105,0.46929,7.3913
"99315","E02003776 E02003783","E02003776","E02003783",43,0,1,0,3,37,1,0,1,0,1.88,1.88,0.95,-1.61,0,0,1,0,9.3,9.3,0.77,-7.98,13.66,13.66,0.67,-11.73,-0.00077,1431,-0.00077,1431,0,0,0,0,-0.00378,7007,-0.00378,7007,-0.00349,6476,-0.00349,6476,-774,-774,0,0,-3841,-3841,-5654,-5654,0,7.09157,"South Cambridgeshire 002","South Cambridgeshire 009",9.656,9.087,4082,3892,1.36162,0.94107,55.92378,0.59426,0
"99316","E02003776 E02003784","E02003776","E02003784",57,0,0,0,1,54,0,0,2,0,0.99,0.99,1.97,-0.94,0,0,2,0,3.4,3.4,1.88,-3.22,7.96,7.96,1.72,-7.54,-0.00064,1179,-0.00064,1179,0,0,0,0,-0.00225,4181,-0.00225,4181,-0.0036,6681,-0.0036,6681,-795,-795,0,0,-2718,-2718,-6374,-6374,0,12.60308,"South Cambridgeshire 002","South Cambridgeshire 010",16.595,16.594,7764,8078,1.31674,0.99994,68.69539,1.15102,0
"99317","E02003776 E02003785","E02003776","E02003785",59,0,1,0,1,49,1,4,3,0,5.06,1.06,2.94,-0.94,5.08,1.08,2.97,-0.99,4.35,0.35,2.99,-0.32,8.08,4.08,2.84,-3.7,-0.00316,5868,-0.00067,1242,-0.00314,5827,-0.00065,1201,-0.00273,5062,-0.00024,436,-0.0044,8156,-0.0019,3530,-3873,-825,-3915,-867,-3332,-284,-6282,-3234,0,12.56279,"South Cambridgeshire 002","South Cambridgeshire 011",17.199,17.199,7022,7384,1.36904,1,46.51433,0.99424,6.77966
"99318","E02003776 E02003786","E02003776","E02003786",22,0,0,0,0,19,1,1,1,0,1.35,0.35,0.98,-0.32,1.17,0.17,1,-0.17,1.73,0.73,0.95,-0.63,2.81,1.81,0.88,-1.57,-0.00088,1629,-0.00022,415,-0.00076,1403,-1e-04,189,-0.00113,2092,-0.00047,878,-0.00156,2887,-9e-04,1673,-1202,-299,-1053,-150,-1505,-602,-2399,-1496,0,15.23637,"South Cambridgeshire 002","South Cambridgeshire 012",18.755,18.396,7758,8136,1.23094,0.98086,34.12423,0.92955,4.54545
"99319","E02003776 E02003788","E02003776","E02003788",27,0,1,0,0,26,0,0,0,0,0.43,0.43,0,-0.41,0,0,0,0,1.25,1.25,0,-1.21,3.18,3.18,0,-3.06,-0.00028,519,-0.00028,519,0,0,0,0,-0.00085,1577,-0.00085,1577,-0.00169,3140,-0.00169,3140,-395,-395,0,0,-1157,-1157,-2941,-2941,0,16.64206,"South Cambridgeshire 002","South Cambridgeshire 014",18.938,18.905,8284,8726,1.13796,0.99826,41.18703,1.03147,0
"99320","E02003776 E02003789","E02003776","E02003789",26,0,2,0,1,20,1,1,1,0,1.33,0.33,0.99,-0.26,1.6,0.6,0.91,-0.43,1.59,0.59,1,-0.49,2.74,1.74,1,-1.45,-8e-04,1487,-0.00021,388,-0.00092,1715,-0.00033,616,-0.00099,1840,-4e-04,741,-0.00158,2935,-0.00099,1836,-1070,-286,-1254,-470,-1316,-532,-2361,-1577,0,18.40768,"South Cambridgeshire 002","South Cambridgeshire 015",21.374,21.355,9362,9814,1.16115,0.99911,48.18939,0.98806,3.84615
"99324","E02003776 E02006873","E02003776","E02006873",54,0,2,0,0,38,6,5,3,0,5.82,0.82,2.95,-0.64,6.89,1.89,2.84,-1.46,5,0,3,0,7.39,2.39,2.79,-1.85,-0.00372,6896,-0.00052,961,-0.00429,7964,-0.00109,2029,-0.0032,5935,0,0,-0.00435,8069,-0.00115,2134,-4255,-599,-5026,-1370,-3656,0,-5387,-1731,0,15.30451,"South Cambridgeshire 002","South Cambridgeshire 020",18.429,18.638,7796,8274,1.20415,1.01134,61.85903,1.08381,9.25926
"99325","E02003776 E02006874","E02003776","E02006874",29,0,1,0,0,27,0,1,0,0,1.33,0.33,0,-0.32,1.82,0.82,0,-0.78,1.22,0.22,0,-0.22,2.57,1.57,0,-1.52,-0.00087,1614,-0.00022,400,-0.00116,2143,-5e-04,929,-8e-04,1488,-0.00015,274,-0.00157,2907,-0.00091,1693,-1416,-354,-1931,-869,-1302,-240,-2759,-1697,0,16.62412,"South Cambridgeshire 002","South Cambridgeshire 021",22.045,22.047,9306,9796,1.32609,1.00009,68.04264,1.20198,3.44828
"99326","E02003777 E02003778","E02003777","E02003778",53,0,1,0,2,45,2,1,1,0,2.39,1.39,0.97,-1.2,1.57,0.57,0.98,-0.5,5.34,4.34,0.93,-3.74,10.05,9.05,0.83,-7.81,-0.00152,2827,-0.00089,1647,-0.00097,1803,-0.00034,623,-0.00331,6142,-0.00267,4962,-0.00426,7904,-0.00362,6724,-1541,-887,-1024,-370,-3413,-2759,-6420,-5766,1,10.19002,"South Cambridgeshire 003","South Cambridgeshire 004",14.533,13.733,5784,5756,1.4262,0.94495,20.64268,0.48788,1.88679
"99327","E02003777 E02003779","E02003777","E02003779",192,0,7,0,1,152,26,5,0,1,19.99,14.99,0,-12.18,7.51,2.51,0,-1.94,81.25,76.25,0,-62.02,92.99,87.99,0,-71.56,-0.00411,7626,-0.00308,5719,-0.00151,2802,-0.00048,895,-0.01688,31321,-0.01585,29414,-0.01413,26208,-0.0131,24301,-3785,-2852,-1388,-455,-15461,-14528,-17695,-16762,0,3.8111,"South Cambridgeshire 003","South Cambridgeshire 005",4.61,4.61,2146,2218,1.20962,1,49.89154,0.8026,2.60417
"99328","E02003777 E02003780","E02003777","E02003780",158,0,6,0,1,132,6,13,0,0,22.57,9.57,0,-8.71,23.82,10.82,0,-9.85,48.92,35.92,0,-32.7,62.56,49.56,0,-45.11,-0.00763,14152,-0.00323,5999,-0.00781,14490,-0.00342,6337,-0.01641,30436,-0.01201,22283,-0.01497,27774,-0.01058,19621,-7910,-3353,-8345,-3788,-17150,-12593,-21934,-17377,0,5.98014,"South Cambridgeshire 003","South Cambridgeshire 006",7.548,7.548,3054,3100,1.26218,1,33.12136,0.50344,8.22785
"99329","E02003777 E02003781","E02003777","E02003781",172,0,3,1,4,141,9,12,2,0,18,6,1.93,-5.29,16.3,4.3,1.97,-3.81,26.73,14.73,1.76,-12.95,43.53,31.53,1.56,-27.76,-0.00942,17472,-0.00313,5808,-0.0084,15575,-0.00211,3911,-0.01365,25328,-0.00737,13664,-0.01658,30757,-0.01029,19093,-9545,-3175,-8655,-2285,-14147,-7777,-23042,-16672,0,9.22628,"South Cambridgeshire 003","South Cambridgeshire 007",11.804,12.254,4946,5116,1.27939,1.03812,32.19248,0.60388,6.97674
"99330","E02003777 E02003783","E02003777","E02003783",73,0,3,0,0,61,5,3,1,0,7.22,4.22,0.94,-3.68,4.52,1.52,0.99,-1.41,21.79,18.79,0.73,-16.37,28.38,25.38,0.64,-22.11,-0.00241,4470,-0.00141,2613,-0.00148,2745,-0.00048,888,-0.0072,13356,-0.0062,11499,-0.00629,11658,-0.00528,9801,-2437,-1424,-1558,-545,-7355,-6342,-9581,-8568,0,6.56297,"South Cambridgeshire 003","South Cambridgeshire 009",7.616,7.616,3286,3376,1.16045,1,43.32983,0.66964,4.10959
"99331","E02003777 E02003784","E02003777","E02003784",60,0,0,0,1,56,2,1,0,0,2.58,1.58,0,-1.5,2.44,1.44,0,-1.38,6.83,5.83,0,-5.53,12.75,11.75,0,-11.15,-0.00146,2710,-0.00089,1658,-0.00133,2473,-0.00077,1421,-0.00375,6960,-0.00318,5908,-0.00478,8860,-0.00421,7808,-1581,-966,-1503,-888,-4189,-3574,-7823,-7208,0,9.3688,"South Cambridgeshire 003","South Cambridgeshire 010",12.702,12.701,6584,6914,1.35578,0.99992,74.79137,1.36997,1.66667
"99332","E02003777 E02003785","E02003777","E02003785",47,0,0,0,0,40,2,4,1,0,4.72,0.72,0.98,-0.67,11.2,7.2,0.77,-6.5,4,0,1,0,5.34,1.34,0.97,-1.26,-0.00304,5643,-0.00047,863,-0.00689,12781,-0.00431,8001,-0.00258,4780,0,0,-0.0033,6114,-0.00072,1334,-4301,-659,-9992,-6350,-3642,0,-4879,-1237,0,15.42807,"South Cambridgeshire 003","South Cambridgeshire 011",19.195,19.052,8184,8194,1.24416,0.99255,43.24043,0.70334,8.51064
"99333","E02003777 E02003786","E02003777","E02003786",30,0,0,0,0,28,0,1,0,0,1.44,0.44,0,-0.43,1.67,0.67,0,-0.67,1.39,0.39,0,-0.35,3.34,2.34,0,-2.24,-0.00094,1748,-0.00029,534,-0.00106,1971,-0.00041,757,-0.00092,1700,-0.00026,486,-0.00193,3579,-0.00128,2365,-1396,-417,-1632,-653,-1321,-342,-3174,-2195,1,16.03197,"South Cambridgeshire 003","South Cambridgeshire 012",19.254,19.556,7970,8308,1.20098,1.01569,46.22416,0.79771,3.33333
"99335","E02003777 E02003788","E02003777","E02003788",27,0,1,0,0,23,2,0,1,0,0.39,0.39,0.99,-0.33,0,0,1,0,1.03,1.03,0.96,-0.88,2.84,2.84,0.89,-2.42,-0.00025,457,-0.00025,457,0,0,0,0,-0.00068,1264,-0.00068,1264,-0.00148,2748,-0.00148,2748,-338,-338,0,0,-902,-902,-2490,-2490,0,16.03187,"South Cambridgeshire 003","South Cambridgeshire 014",20.458,20.434,8474,8876,1.27608,0.99883,42.52615,0.84173,0
"99336","E02003777 E02003789","E02003777","E02003789",38,0,1,0,0,32,2,1,2,0,1.47,0.47,1.97,-0.41,1,0,2,0,1.51,0.51,1.97,-0.45,3.41,2.41,1.87,-2.11,-0.00093,1727,-3e-04,555,-0.00063,1172,0,0,-0.00096,1789,-0.00033,617,-0.00202,3750,-0.00139,2578,-1436,-470,-966,0,-1485,-519,-3386,-2420,0,19.58964,"South Cambridgeshire 003","South Cambridgeshire 015",22.582,22.884,9578,9964,1.15275,1.01337,50.48269,0.82153,2.63158
"99339","E02003777 E02006873","E02003777","E02006873",100,0,2,0,0,88,6,1,2,1,3.19,2.19,1.96,-1.95,1,0,2,0,8.54,7.54,1.83,-6.65,17.53,16.53,1.65,-14.65,-0.00205,3809,-0.00141,2605,-0.00065,1204,0,0,-0.00528,9797,-0.00463,8593,-0.00726,13476,-0.00661,12272,-2138,-1442,-696,0,-5614,-4918,-11532,-10836,0,10.46989,"South Cambridgeshire 003","South Cambridgeshire 020",14.536,14.745,6616,7110,1.38836,1.01438,65.35498,1.25466,1
"99340","E02003777 E02006874","E02003777","E02006874",100,0,0,0,0,89,6,4,1,0,5.59,1.59,0.98,-1.48,6.41,2.41,0.99,-2.24,5.47,1.47,0.97,-1.36,11.83,7.83,0.9,-7.25,-0.00365,6762,-0.00104,1919,-0.00408,7568,-0.00147,2725,-0.0036,6678,-0.00099,1835,-0.00672,12471,-0.00411,7628,-4977,-1414,-5708,-2145,-4867,-1304,-10511,-6948,0,11.15703,"South Cambridgeshire 003","South Cambridgeshire 021",18.837,18.837,7756,8124,1.68835,1,41.93874,0.86001,4
"99341","E02003778 E02003779","E02003778","E02003779",35,0,1,0,0,28,3,0,3,0,0.64,0.64,2.95,-0.51,0,0,3,0,2.17,2.17,2.81,-1.73,4.96,4.96,2.57,-3.97,-4e-04,733,-4e-04,733,0,0,0,0,-0.00139,2575,-0.00139,2575,-0.00215,3980,-0.00215,3980,-435,-435,0,0,-1474,-1474,-3375,-3375,0,11.84614,"South Cambridgeshire 004","South Cambridgeshire 005",16.711,17.412,7082,7382,1.41067,1.04195,53.25833,0.73513,0
"99342","E02003778 E02003780","E02003778","E02003780",111,0,0,0,1,97,5,8,0,0,14.77,6.77,0,-6.38,8,0,0,0,34.19,26.19,0,-24.64,43.62,35.62,0,-33.52,-0.00513,9519,-0.00235,4364,-0.00278,5155,0,0,-0.01178,21854,-0.009,16699,-0.01059,19647,-0.00781,14492,-5520,-2524,-2996,0,-12748,-9752,-16265,-13269,0,5.99632,"South Cambridgeshire 004","South Cambridgeshire 006",7.78,7.78,3140,3190,1.29746,1,24.42159,0.44987,7.20721
"99343","E02003778 E02003781","E02003778","E02003781",281,0,9,1,8,188,13,57,4,0,81.82,24.82,3.55,-20.83,84.3,27.3,3.52,-22.91,129.28999,72.29,2.71,-60.67,141.94,84.94,2.49,-71.29,-0.01551,28765,-0.0047,8726,-0.01564,29019,-0.00484,8980,-0.02465,45727,-0.01385,25688,-0.02228,41339,-0.01148,21300,-15358,-4658,-15821,-5121,-24266,-13566,-26641,-15941,1,3.6853,"South Cambridgeshire 004","South Cambridgeshire 007",4.388,4.388,1678,1760,1.19068,1,22.78943,0.61531,20.2847
"99344","E02003778 E02003783","E02003778","E02003783",25,0,3,0,0,19,0,2,1,0,2.87,0.87,0.96,-0.72,2.89,0.89,0.92,-0.81,3.82,1.82,1,-1.37,6.23,4.23,0.89,-3.38,-0.00144,2668,-0.00045,831,-0.0014,2600,-0.00041,763,-0.00194,3590,-0.00095,1753,-0.00238,4408,-0.00139,2571,-1549,-442,-1599,-492,-1946,-839,-3175,-2068,0,8.59255,"South Cambridgeshire 004","South Cambridgeshire 009",12.077,12.882,5214,5530,1.40552,1.06666,25.66863,0.48129,8
"99345","E02003778 E02003785","E02003778","E02003785",54,0,2,0,1,47,1,2,0,1,3.71,1.71,0,-1.55,2.44,0.44,0,-0.42,7.52,5.52,0,-4.98,12.82,10.82,0,-9.77,-0.00202,3750,-0.00093,1729,-0.00131,2434,-0.00022,413,-0.00399,7392,-0.0029,5371,-0.00481,8923,-0.00372,6902,-2090,-960,-1389,-259,-4219,-3089,-7192,-6062,0,9.29736,"South Cambridgeshire 004","South Cambridgeshire 011",12.204,12.204,4982,5180,1.31263,1,43.42838,0.86037,3.7037
"99346","E02003778 E02003786","E02003778","E02003786",25,0,1,0,1,15,2,2,2,1,2.51,0.51,1.96,-0.33,2.75,0.75,1.94,-0.52,2.05,0.05,2,-0.04,3.98,1.98,1.83,-1.31,-0.00154,2863,-0.00031,578,-0.00167,3093,-0.00044,808,-0.00126,2344,-3e-05,59,-0.00202,3748,-0.00079,1463,-1278,-259,-1426,-407,-1046,-27,-2046,-1027,1,13.6499,"South Cambridgeshire 004","South Cambridgeshire 012",15.425,15.418,6650,6882,1.13004,0.99955,58.99514,0.97937,8
"99347","E02003778 E02003788","E02003778","E02003788",23,0,0,0,0,17,0,4,2,0,4.39,0.39,1.96,-0.36,5.26,1.26,1.83,-1.1,4,0,2,0,4.34,0.34,1.93,-0.27,-0.00277,5145,-0.00024,449,-0.00324,6002,-7e-04,1306,-0.00253,4696,0,0,-0.00268,4970,-0.00015,274,-3852,-333,-4546,-1027,-3519,0,-3776,-257,0,16.18174,"South Cambridgeshire 004","South Cambridgeshire 014",18.679,18.644,7608,8040,1.15433,0.99813,32.65699,0.94937,17.3913
"99348","E02003778 E02003789","E02003778","E02003789",37,0,0,0,1,29,1,0,4,0,0.51,0.51,3.94,-0.4,0,0,4,0,1.41,1.41,3.85,-1.1,3.92,3.92,3.57,-3.07,-0.00031,575,-0.00031,575,0,0,0,0,-0.00089,1645,-0.00089,1645,-0.00199,3697,-0.00199,3697,-402,-402,0,0,-1108,-1108,-3091,-3091,2,16.18763,"South Cambridgeshire 004","South Cambridgeshire 015",19.626,19.619,8454,8814,1.21241,0.99964,62.16244,1.0551,0
"99349","E02003778 E02003791","E02003778","E02003791",52,0,1,1,0,42,4,1,0,0,1.63,0.63,0,-0.52,1.95,0.95,0,-0.72,1.37,0.37,0,-0.36,4.52,3.52,0,-2.95,-0.00107,1975,-0.00041,761,-0.00124,2293,-0.00058,1079,-9e-04,1676,-0.00025,462,-0.00282,5228,-0.00216,4014,-1501,-606,-1745,-850,-1320,-425,-4366,-3471,3,19.36858,"South Cambridgeshire 004","South Cambridgeshire 017",23.059,23.052,9818,10174,1.19054,0.9997,55.94345,0.94569,1.92308
"99352","E02003778 E02006873","E02003778","E02006873",105,0,0,0,0,44,1,21,36,0,22.28,1.28,35.4,-0.62,23.23,2.23,34.64,-0.75,21.67,0.67,36,-0.64,23.19,2.19,36,-2.1,-0.00874,16208,-0.00058,1073,-0.00897,16634,-0.00081,1499,-0.00861,15976,-0.00045,841,-0.0095,17621,-0.00134,2486,-9077,-731,-9230,-884,-9096,-750,-10806,-2460,3,18.65038,"South Cambridgeshire 004","South Cambridgeshire 020",23.046,23.253,9542,10252,1.23569,1.00898,53.37152,1.14394,20
"99354","E02003779 E02003780","E02003779","E02003780",126,0,3,0,2,110,8,3,0,0,8.1,5.1,0,-4.57,5.61,2.61,0,-2.33,25.77,22.77,0,-20.35,39.11,36.11,0,-32.29,-0.0034,6298,-0.00214,3965,-0.00228,4229,-0.00102,1896,-0.01069,19828,-0.00943,17495,-0.0108,20041,-0.00955,17708,-3466,-2178,-2401,-1113,-10995,-9707,-16690,-15402,0,6.1845,"South Cambridgeshire 005","South Cambridgeshire 006",9.357,9.357,3990,4058,1.51298,1,74.8103,0.99391,2.38095
"99355","E02003779 E02003781","E02003779","E02003781",137,0,6,1,1,118,6,5,0,0,8.34,3.34,0,-2.99,6.83,1.83,0,-1.61,13.62,8.62,0,-7.84,26.33,21.33,0,-19.21,-0.00519,9622,-0.00205,3810,-0.0042,7786,-0.00106,1974,-0.00818,15168,-0.00504,9356,-0.01138,21115,-0.00825,15303,-5198,-2092,-4246,-1140,-8536,-5430,-16504,-13398,0,9.68902,"South Cambridgeshire 005","South Cambridgeshire 007",13.613,14.063,5882,6074,1.40499,1.03306,60.97113,0.9173,3.64964
"99356","E02003779 E02003783","E02003779","E02003783",58,1,7,0,0,45,4,1,0,0,3.5,2.5,0,-1.95,3.5,2.5,0,-2.21,13.04,12.04,0,-9.21,19.17,18.17,0,-14.08,-0.00138,2554,-0.00096,1774,-0.0014,2604,-0.00098,1824,-0.00492,9128,-0.0045,8348,-0.00479,8893,-0.00437,8113,-1284,-861,-1480,-1057,-4455,-4032,-6638,-6215,1,5.01408,"South Cambridgeshire 005","South Cambridgeshire 009",9.425,9.425,4222,4334,1.87971,1,82.75862,1.12467,1.72414
"99357","E02003779 E02003784","E02003779","E02003784",91,0,0,0,0,74,6,7,4,0,11.09,4.09,3.8,-3.6,12.37,5.37,3.64,-4.31,21.68,14.68,3.31,-12.99,31.38,24.38,2.85,-21.52,-0.00382,7076,-0.00141,2614,-0.00409,7591,-0.00169,3129,-0.00741,13738,-0.005,9276,-0.00751,13934,-0.00511,9472,-4033,-1498,-4327,-1792,-7947,-5412,-11503,-8968,0,5.62064,"South Cambridgeshire 005","South Cambridgeshire 010",8.176,8.175,4470,4736,1.45464,0.99988,88.06262,1.70031,7.69231
"99358","E02003779 E02003785","E02003779","E02003785",40,0,0,0,0,34,3,1,2,0,1.54,0.54,1.97,-0.47,1.5,0.5,2,-0.39,2.01,1.01,1.92,-0.93,4.49,3.49,1.78,-3.12,-0.001,1845,-0.00034,631,-0.00096,1781,-0.00031,567,-0.00131,2422,-0.00065,1208,-0.00237,4395,-0.00171,3181,-1175,-439,-1104,-368,-1612,-876,-3664,-2928,0,14.62164,"South Cambridgeshire 005","South Cambridgeshire 011",18.495,18.532,7966,8508,1.26491,1.002,95.16085,1.62422,2.5
